sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,lambda_rd,anis_param,zeta
76,23.817249346565845,0.9159734462444565,0.004141116049140692,0.006724802777171135,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
77,31.990268464152585,0.9722254059601372,0.0006316768703982234,0.005578402895480394,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
78,38.562200564389656,0.9802085259319951,0.0001389063982060179,0.006578331347554922,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
79,31.23530187169885,0.9375012821764892,0.0006996886222623289,0.00919500831514597,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
80,26.75859289167444,0.9135517562649206,0.002010412747040391,0.009510328061878681,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
81,26.833450318346642,0.9324036006089127,0.002057801466435194,0.008180438540875912,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
82,37.58692612584125,0.990117147318842,0.00017396282055415213,0.007340607699006796,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
83,41.17809012659379,0.9691755095318005,7.548432040493935e-05,0.004566102754324675,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
84,33.55451570712984,0.9731449678432584,0.0004402715712785721,0.00370698980987072,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
85,23.26851684859024,0.8975519242862737,0.004680451471358538,0.009549511596560478,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
86,27.32680600054551,0.9129396238286429,0.0017673203255981207,0.010468129068613052,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
87,28.46139657407928,0.9381159255809706,0.0013664988800883293,0.008189719170331955,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
88,41.04313198160419,0.9845295471395871,7.85703377914615e-05,0.004003826063126326,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
89,36.99374656354526,0.9826247956300053,0.00019782512390520424,0.006130661349743605,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
90,36.693470117758146,0.9656805916390429,0.0002106911560986191,0.004470824263989925,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
91,37.84437031879479,0.9767786922900177,0.000164043580298312,0.003923153039067984,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
92,36.97304993615133,0.9737756703937017,0.0002006437862291932,0.004455141723155975,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
93,36.10262255463846,0.968874081246501,0.00024518679128959775,0.005137508735060692,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
94,31.11855328310113,0.9526945285968121,0.0007509707356803119,0.008087879978120327,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
95,41.88184519188029,0.9810563197169142,6.470283551607281e-05,0.0034234055783599615,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
96,43.64118243301523,0.9847415820056317,4.320227890275419e-05,0.004340352024883032,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
97,42.201789533978705,0.9900787460115057,6.015811231918633e-05,0.0033066982869058847,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
98,25.954594130779206,0.9253400635364455,0.0025045503862202168,0.013034449890255928,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
99,23.960718493943844,0.880164709115176,0.004014981910586357,0.013856624253094196,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
100,36.90522823782541,0.9683702855656391,0.00020380820205900818,0.0045381695963442326,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
101,36.908185515317,0.968651337251144,9.219255298376083e-05,0.004081744235008955,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
102,25.971024503733254,0.8990026630693205,0.002140939002856612,0.005119124427437782,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
103,29.60624264095912,0.9733873964032644,0.0010946962283924222,0.007124471012502909,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
104,25.82393234815136,0.9131810925285822,0.0024867109023034573,0.009619777090847492,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
105,23.329239683010897,0.9222751453974076,0.0046290988102555275,0.008731531910598278,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
106,27.125852774652675,0.9550565499809962,0.0019349096110090613,0.006934452801942825,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
107,37.442174176092806,0.9843245414080881,0.00018020140123553574,0.004473603796213865,0.35,1.0,1.0,True,10,0.0001,0.0004641588833612,0.9
108,25.735017799643494,0.9168226114552087,0.002667189808562398,0.027620747685432434,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
109,25.621491319757986,0.9274328809425665,0.0027378173545002937,0.008553184568881989,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
110,20.926217536915097,0.8690015580225507,0.008067378774285316,0.0066065615974366665,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
111,38.816647198562634,0.9832008337396341,0.00010343002941226587,0.0039475117810070515,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
112,18.153752557220667,0.7374918101288996,0.015130178071558475,0.01685917377471924,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
113,38.586132558456384,0.9750902703026131,0.00013845284411218017,0.005515294149518013,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
114,23.863678772320004,0.8422725203183217,0.004037976264953613,0.014330492354929447,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
115,23.975456795551526,0.9163281865364135,0.003993813879787922,0.025248855352401733,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
116,32.972754867205246,0.9608370375399496,0.0005024035926908255,0.010119875892996788,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
117,39.99246537017662,0.9810274824484706,0.00010015934822149575,0.004557184409350157,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
118,32.42155014203323,0.972508420992808,0.0005673178820870817,0.005755174905061722,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
119,36.6089680322857,0.9717020250787676,0.00021673804440069944,0.006243458017706871,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
120,21.52452445432388,0.8809566764712661,0.007007961627095938,0.009561269544064999,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
121,35.623005274456446,0.9656917013235629,0.00026601366698741913,0.0060438839718699455,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
122,34.028123852313904,0.9592208202920616,0.00036239385372027755,0.003714788006618619,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
123,21.137656552275466,0.8607742869293843,0.007685720454901457,0.005930343177169561,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
124,31.436517391140942,0.977393867815119,0.0007177984807640314,0.005514358635991812,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
125,26.4405011237084,0.9548922575379735,0.002257775980979204,0.011540940031409264,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
126,28.797957884136718,0.9215231563972109,0.0012400816194713116,0.004269368480890989,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
127,27.30965878840044,0.970435291128877,0.0018366656731814146,0.006812329404056072,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
128,38.532480578703755,0.9723948595970408,0.0001391561090713367,0.004622359294444323,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
129,28.898890647690646,0.9268179421514161,0.0011744569055736065,0.007339796982705593,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
130,31.175463630442678,0.9338299929096111,0.0007477403269149363,0.005844653584063053,0.35,1.0,1.0,True,10,0.0001,0.001,0.9
131,35.7063238468452,0.9855743505606588,0.00024134875275194645,0.005157771985977888,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
132,25.45239130207912,0.9368214744640085,0.0028430160600692034,0.007035060320049524,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
133,20.468098854107733,0.8214866875378941,0.008917639963328838,0.017277071252465248,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
134,24.167974118907765,0.9299313930108118,0.003736479440703988,0.01158329751342535,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
135,38.37078133873838,0.977809695498124,0.00012908372445963323,0.004510322120040655,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
136,31.773945991816174,0.9475973320988432,0.0006513258558697999,0.00634450139477849,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
137,33.92004583176685,0.970800823902075,0.000405089755076915,0.005439369939267635,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
138,38.7414615916656,0.9729008802411726,0.0001335674023721367,0.0047546131536364555,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
139,36.3139255413975,0.9588018510917392,0.00023361777130048722,0.005575201008468866,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
140,37.30818094418728,0.9613530668357947,0.0001682199363131076,0.005250032525509596,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
141,38.963510192789485,0.9732482515283167,0.00012642955698538572,0.003982845693826675,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
142,24.875133295147837,0.9126799554973495,0.0032468275167047977,0.008463546633720398,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
143,24.53950672276666,0.9206323126307905,0.00350848282687366,0.012203557416796684,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
144,37.31372281011283,0.9900907757389287,0.00018540491873864084,0.0041850414127111435,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
145,20.11004198239837,0.8287431335431883,0.00972028262913227,0.01164769846946001,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
146,22.78930864381958,0.890003453484944,0.005249257665127516,0.014106140471994877,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
147,24.58353096769221,0.9417940010047557,0.0034716790542006493,0.01068721991032362,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
148,29.512864040445017,0.9420452478069762,0.0009544625063426793,0.006629491224884987,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
