sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,lambda_rd,anis_param,zeta
156,41.79741437186272,0.9875985269883591,6.593788566533476e-05,0.005556712858378887,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
157,20.970483478947216,0.8452109786882704,0.007969538681209087,0.015285247936844826,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
158,31.436568464127177,0.9750502188416088,0.0006704397383145988,0.009321209974586964,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
159,25.276980176230058,0.946525779136594,0.0029481539968401194,0.007123725023120642,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
160,39.65016559891895,0.9825563591638709,0.00010835970897460356,0.005370526574552059,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
161,28.044455079594357,0.9474315199447397,0.0015645973617210984,0.008722729980945587,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
162,40.85001492233408,0.982694742926257,8.20568238850683e-05,0.007121911272406578,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
163,32.151900520816554,0.9708202383312771,0.0006054962868802249,0.013379044830799103,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
164,38.2111075586993,0.9766079763909734,0.00015036624972708523,0.010909165255725384,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
165,24.387114374812413,0.8946557514718133,0.0034465051721781492,0.0026510385796427727,0.07,1.0,1.0,True,100,1e-05,0.4641588833612777,0.9
166,35.53066430266593,0.9710314261224371,0.00027977905119769275,0.007143697701394558,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
167,33.215594196041536,0.9877258784015605,0.00047513769823126495,0.005632130894809961,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
168,29.78622470517567,0.9460565772126702,0.0010497119510546327,0.009433764964342117,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
169,32.08293476847266,0.9634657589905156,0.0006184109370224178,0.0075178672559559345,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
170,42.033569441274416,0.9906764629732344,6.2491737480741e-05,0.006122960243374109,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
171,29.64870272228998,0.9537737854728543,0.0010537062771618366,0.011704032309353352,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
172,36.565631942272134,0.9754441358971768,0.00021995579299982637,0.00621807062998414,0.07,1.0,1.0,True,100,1e-05,0.1,0.9
173,42.81883190617706,0.9908821191888598,5.2002244046889246e-05,0.006364621687680483,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
174,28.96762542947475,0.9724964479559223,0.0012615490704774857,0.008100290782749653,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
175,29.531000818137862,0.9100196444863402,0.0008394790929742157,0.00921038817614317,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
176,27.289265549504393,0.9466620991919555,0.0018654855666682124,0.009037568233907223,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
177,41.26589335339571,0.9896251964156965,7.466170063707978e-05,0.005976932123303413,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
178,34.751375035302125,0.9695627388262773,0.00031489855609834194,0.006481034215539694,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
179,26.157168271027096,0.9505047570794851,0.002411643508821726,0.008293461054563522,0.07,1.0,1.0,True,100,1e-05,0.1,0.9
180,38.969388608162554,0.9662759871797788,0.00012451036309357733,0.003205489134415984,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
181,26.70541063287649,0.9364853459059561,0.0021248122211545706,0.007778408005833626,0.07,1.0,1.0,True,100,1e-05,0.2154434690031882,0.9
182,35.6044751975283,0.9729915403360184,0.0002749514242168516,0.006934145465493202,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
183,37.940465163057326,0.9935361964260954,0.00016046277596615255,0.008364863693714142,0.07,1.0,1.0,True,100,1e-05,0.0002154434690031,0.9
184,31.410895743235375,0.966466011446819,0.0007168814772740006,0.010155909694731236,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
185,20.242989780529367,0.8216890537306334,0.00943184643983841,0.017246853560209274,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
186,37.20149443133024,0.9709470436761254,0.00019038229947909713,0.006224553566426039,0.07,1.0,1.0,True,100,1e-05,0.0464158883361277,0.9
187,31.830055608731858,0.9624261857616889,0.000653119117487222,0.01834474503993988,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
188,39.50524277335162,0.9840354203132161,0.00011184459435753524,0.004024791065603495,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
189,37.91327159471477,0.9685738102155205,0.0001597952505107969,0.008215602487325668,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
190,36.19812127443018,0.9846908871787989,0.0002394923649262637,0.00608831737190485,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
191,37.34673230967274,0.9810846009060079,0.00018411758355796337,0.005198300816118717,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
